"Pollster"	"Start.Date"	"End.Date"	"Entry.Date.Time..ET."	"Number.of.Observations"	"Population"	"Mode"	"Trump"	"Clinton"	"Other"	"Undecided"	"Pollster.URL"	"Source.URL"	"Partisan"	"Affiliation"	"Question.Text"	"Question.Iteration"
"1097"	"YouGov/Economist"	"2016-05-20"	"2016-05-23"	"2016-05-25T20:43:06Z"	451	"Registered Voters - Republican"	"Internet"	83	3	4	10	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24557"	"https://today.yougov.com/news/2016/05/25/clinton-expands-her-primary-lead-sanders-supporter/"	"Nonpartisan"	"None"	""	1
"1098"	"YouGov/Economist"	"2016-05-20"	"2016-05-23"	"2016-05-25T20:43:06Z"	529	"Registered Voters - independent"	"Internet"	40	36	14	12	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24557"	"https://today.yougov.com/news/2016/05/25/clinton-expands-her-primary-lead-sanders-supporter/"	"Nonpartisan"	"None"	""	1
"1099"	"Morning Consult"	"2016-05-19"	"2016-05-23"	"2016-05-24T15:12:23Z"	2001	"Registered Voters"	"Internet"	40	42	NA	18	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24544"	"https://morningconsultintelligence.com/media/mc/160507_topline_trend_v2_AP.pdf"	"Nonpartisan"	"None"	""	1
"1100"	"Morning Consult"	"2016-05-19"	"2016-05-23"	"2016-05-24T15:12:23Z"	830	"Registered Voters - Democrat"	"Internet"	13	75	NA	12	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24544"	"https://morningconsultintelligence.com/media/mc/160507_topline_trend_v2_AP.pdf"	"Nonpartisan"	"None"	""	1
"1101"	"Morning Consult"	"2016-05-19"	"2016-05-23"	"2016-05-24T15:12:23Z"	523	"Registered Voters - Republican"	"Internet"	78	10	NA	12	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24544"	"https://morningconsultintelligence.com/media/mc/160507_topline_trend_v2_AP.pdf"	"Nonpartisan"	"None"	""	1
"1102"	"Morning Consult"	"2016-05-19"	"2016-05-23"	"2016-05-24T15:12:23Z"	648	"Registered Voters - independent"	"Internet"	44	26	NA	30	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24544"	"https://morningconsultintelligence.com/media/mc/160507_topline_trend_v2_AP.pdf"	"Nonpartisan"	"None"	""	1
"1103"	"NBC/SurveyMonkey"	"2016-05-16"	"2016-05-22"	"2016-05-24T13:35:21Z"	14513	"Registered Voters"	"Internet"	43	47	NA	9	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24539"	"http://www.nbcnews.com/politics/2016-election/poll-majority-americans-dislike-hillary-clinton-donald-trump-n578926"	"Nonpartisan"	"None"	""	1
"1104"	"ARG"	"2016-05-17"	"2016-05-20"	"2016-05-23T18:50:29Z"	980	"Registered Voters"	"Live Phone"	46	46	2	6	"http://elections.huffingtonpost.com/pollster/polls/arg-24535"	"http://americanresearchgroup.com/pres2016/na16-1.html"	"Nonpartisan"	"None"	""	1
"1105"	"Schoen (D)"	"2016-05-16"	"2016-05-19"	"2016-05-22T17:13:42Z"	1000	"Likely Voters"	"Live Phone"	42	44	NA	14	"http://elections.huffingtonpost.com/pollster/polls/schoen-d-24527"	"http://big.assets.huffingtonpost.com/POTUSSCHOEN5.20.16topline.pdf"	"Pollster"	"Dem"	""	1
"1106"	"ABC/Post"	"2016-05-16"	"2016-05-19"	"2016-05-22T15:35:17Z"	829	"Registered Voters"	"Live Phone"	46	44	7	3	"http://elections.huffingtonpost.com/pollster/polls/abc-post-24526"	"https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2016/05/22/National-Politics/Polling/release_426.xml?uuid=v4d0jh_REeaCwqfcsxMofQ"	"Nonpartisan"	"None"	""	1
"1107"	"NBC/WSJ"	"2016-05-15"	"2016-05-19"	"2016-05-22T15:22:23Z"	1000	"Registered Voters"	"Live Phone"	43	46	9	2	"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-24525"	"http://www.wsj.com/public/resources/documents/16306NBCWSJMay2016Poll.pdf"	"Nonpartisan"	"None"	""	1
"1108"	"Rasmussen"	"2016-05-17"	"2016-05-18"	"2016-05-19T15:56:23Z"	1000	"Likely Voters"	"IVR/Online"	42	37	13	7	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-24514"	"http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch"	"Nonpartisan"	"None"	""	1
"1109"	"Ipsos/Reuters"	"2016-05-14"	"2016-05-18"	"2016-05-19T18:33:20Z"	1397	"Registered Voters"	"Internet"	36	41	14	9	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24517"	"http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical5182016.pdf"	"Nonpartisan"	"None"	""	1
"1110"	"Ipsos/Reuters"	"2016-05-14"	"2016-05-18"	"2016-05-19T18:33:20Z"	NA	"Registered Voters - Democrat"	"Internet"	10	73	10	7	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24517"	"http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical5182016.pdf"	"Nonpartisan"	"None"	""	1
"1111"	"Ipsos/Reuters"	"2016-05-14"	"2016-05-18"	"2016-05-19T18:33:20Z"	NA	"Registered Voters - Republican"	"Internet"	72	6	14	7	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24517"	"http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical5182016.pdf"	"Nonpartisan"	"None"	""	1
"1112"	"Ipsos/Reuters"	"2016-05-14"	"2016-05-18"	"2016-05-19T18:33:20Z"	NA	"Registered Voters - independent"	"Internet"	41	22	21	14	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24517"	"http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical5182016.pdf"	"Nonpartisan"	"None"	""	1
"1113"	"FOX"	"2016-05-14"	"2016-05-17"	"2016-05-18T22:13:53Z"	1021	"Registered Voters"	"Live Phone"	45	42	3	9	"http://elections.huffingtonpost.com/pollster/polls/fox-24512"	"http://www.foxnews.com/politics/interactive/2016/05/18/fox-news-poll-2016-national-release-may-18/"	"Nonpartisan"	"None"	""	1
"1114"	"FOX"	"2016-05-14"	"2016-05-17"	"2016-05-18T22:13:53Z"	NA	"Registered Voters - Democrat"	"Live Phone"	6	83	3	8	"http://elections.huffingtonpost.com/pollster/polls/fox-24512"	"http://www.foxnews.com/politics/interactive/2016/05/18/fox-news-poll-2016-national-release-may-18/"	"Nonpartisan"	"None"	""	1
"1115"	"FOX"	"2016-05-14"	"2016-05-17"	"2016-05-18T22:13:53Z"	NA	"Registered Voters - Republican"	"Live Phone"	82	7	4	8	"http://elections.huffingtonpost.com/pollster/polls/fox-24512"	"http://www.foxnews.com/politics/interactive/2016/05/18/fox-news-poll-2016-national-release-may-18/"	"Nonpartisan"	"None"	""	1
"1116"	"FOX"	"2016-05-14"	"2016-05-17"	"2016-05-18T22:13:53Z"	NA	"Registered Voters - independent"	"Live Phone"	46	30	4	20	"http://elections.huffingtonpost.com/pollster/polls/fox-24512"	"http://www.foxnews.com/politics/interactive/2016/05/18/fox-news-poll-2016-national-release-may-18/"	"Nonpartisan"	"None"	""	1
"1117"	"FOX"	"2016-05-14"	"2016-05-17"	"2016-05-18T22:13:53Z"	1021	"Registered Voters"	"Live Phone"	42	39	2	4	"http://elections.huffingtonpost.com/pollster/polls/fox-24512"	"http://www.foxnews.com/politics/interactive/2016/05/18/fox-news-poll-2016-national-release-may-18/"	"Nonpartisan"	"None"	""	2
"1118"	"FOX"	"2016-05-14"	"2016-05-17"	"2016-05-18T22:13:53Z"	NA	"Registered Voters - Democrat"	"Live Phone"	5	78	2	7	"http://elections.huffingtonpost.com/pollster/polls/fox-24512"	"http://www.foxnews.com/politics/interactive/2016/05/18/fox-news-poll-2016-national-release-may-18/"	"Nonpartisan"	"None"	""	2
"1119"	"FOX"	"2016-05-14"	"2016-05-17"	"2016-05-18T22:13:53Z"	NA	"Registered Voters - Republican"	"Live Phone"	77	7	2	6	"http://elections.huffingtonpost.com/pollster/polls/fox-24512"	"http://www.foxnews.com/politics/interactive/2016/05/18/fox-news-poll-2016-national-release-may-18/"	"Nonpartisan"	"None"	""	2
"1120"	"FOX"	"2016-05-14"	"2016-05-17"	"2016-05-18T22:13:53Z"	NA	"Registered Voters - independent"	"Live Phone"	41	24	2	16	"http://elections.huffingtonpost.com/pollster/polls/fox-24512"	"http://www.foxnews.com/politics/interactive/2016/05/18/fox-news-poll-2016-national-release-may-18/"	"Nonpartisan"	"None"	""	2
"1121"	"CBS/Times"	"2016-05-13"	"2016-05-17"	"2016-05-20T11:11:10Z"	1109	"Registered Voters"	"Live Phone"	41	47	2	10	"http://elections.huffingtonpost.com/pollster/polls/cbs-times-24521"	"http://www.cbsnews.com/news/cbsnyt-national-poll-hillary-clintons-lead-over-donald-trump-narrows/"	"Nonpartisan"	"None"	""	1
"1122"	"CBS/Times"	"2016-05-13"	"2016-05-17"	"2016-05-20T11:11:10Z"	NA	"Registered Voters - Democrat"	"Live Phone"	5	88	1	5	"http://elections.huffingtonpost.com/pollster/polls/cbs-times-24521"	"http://www.cbsnews.com/news/cbsnyt-national-poll-hillary-clintons-lead-over-donald-trump-narrows/"	"Nonpartisan"	"None"	""	1
"1123"	"CBS/Times"	"2016-05-13"	"2016-05-17"	"2016-05-20T11:11:10Z"	NA	"Registered Voters - Republican"	"Live Phone"	85	6	2	7	"http://elections.huffingtonpost.com/pollster/polls/cbs-times-24521"	"http://www.cbsnews.com/news/cbsnyt-national-poll-hillary-clintons-lead-over-donald-trump-narrows/"	"Nonpartisan"	"None"	""	1
"1124"	"CBS/Times"	"2016-05-13"	"2016-05-17"	"2016-05-20T11:11:10Z"	NA	"Registered Voters - independent"	"Live Phone"	40	40	3	17	"http://elections.huffingtonpost.com/pollster/polls/cbs-times-24521"	"http://www.cbsnews.com/news/cbsnyt-national-poll-hillary-clintons-lead-over-donald-trump-narrows/"	"Nonpartisan"	"None"	""	1
"1125"	"McLaughlin (R)"	"2016-05-11"	"2016-05-16"	"2016-05-18T16:52:49Z"	1000	"Likely Voters"	"Internet"	42	46	NA	12	"http://elections.huffingtonpost.com/pollster/polls/mclaughlin-r-24510"	"http://c5.nrostatic.com/sites/default/files/National%20-%20McLaughlin%20-%205-16-16%20Presentation%20-%20NEW%20SPECIAL.pdf"	"Pollster"	"Rep"	""	1
"1126"	"McLaughlin (R)"	"2016-05-11"	"2016-05-16"	"2016-05-18T16:52:49Z"	NA	"Likely Voters - Democrat"	"Internet"	12	81	NA	8	"http://elections.huffingtonpost.com/pollster/polls/mclaughlin-r-24510"	"http://c5.nrostatic.com/sites/default/files/National%20-%20McLaughlin%20-%205-16-16%20Presentation%20-%20NEW%20SPECIAL.pdf"	"Pollster"	"Rep"	""	1
"1127"	"McLaughlin (R)"	"2016-05-11"	"2016-05-16"	"2016-05-18T16:52:49Z"	NA	"Likely Voters - Republican"	"Internet"	83	11	NA	7	"http://elections.huffingtonpost.com/pollster/polls/mclaughlin-r-24510"	"http://c5.nrostatic.com/sites/default/files/National%20-%20McLaughlin%20-%205-16-16%20Presentation%20-%20NEW%20SPECIAL.pdf"	"Pollster"	"Rep"	""	1
"1128"	"McLaughlin (R)"	"2016-05-11"	"2016-05-16"	"2016-05-18T16:52:49Z"	NA	"Likely Voters - independent"	"Internet"	34	41	NA	25	"http://elections.huffingtonpost.com/pollster/polls/mclaughlin-r-24510"	"http://c5.nrostatic.com/sites/default/files/National%20-%20McLaughlin%20-%205-16-16%20Presentation%20-%20NEW%20SPECIAL.pdf"	"Pollster"	"Rep"	""	1
"1129"	"Morning Consult"	"2016-05-11"	"2016-05-15"	"2016-05-17T14:50:29Z"	3971	"Registered Voters"	"Internet"	40	42	NA	17	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24498"	"https://morningconsult.com/2016/05/poll-trump-barely-leads-trump-nationally/"	"Nonpartisan"	"None"	""	1
"1130"	"Morning Consult"	"2016-05-11"	"2016-05-15"	"2016-05-17T14:50:29Z"	1519	"Registered Voters - Democrat"	"Internet"	13	76	NA	11	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24498"	"https://morningconsult.com/2016/05/poll-trump-barely-leads-trump-nationally/"	"Nonpartisan"	"None"	""	1
"1131"	"Morning Consult"	"2016-05-11"	"2016-05-15"	"2016-05-17T14:50:29Z"	1217	"Registered Voters - Republican"	"Internet"	76	11	NA	13	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24498"	"https://morningconsult.com/2016/05/poll-trump-barely-leads-trump-nationally/"	"Nonpartisan"	"None"	""	1
"1132"	"Morning Consult"	"2016-05-11"	"2016-05-15"	"2016-05-17T14:50:29Z"	1235	"Registered Voters - independent"	"Internet"	39	32	NA	29	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24498"	"https://morningconsult.com/2016/05/poll-trump-barely-leads-trump-nationally/"	"Nonpartisan"	"None"	""	1
"1133"	"NBC/SurveyMonkey"	"2016-05-09"	"2016-05-15"	"2016-05-17T14:03:29Z"	12507	"Registered Voters"	"Internet"	45	48	NA	7	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24497"	"http://www.nbcnews.com/politics/2016-election/hillary-clinton-holds-slim-national-lead-over-donald-trump-poll-n574901"	"Nonpartisan"	"None"	""	1
"1134"	"Ipsos/Reuters"	"2016-05-07"	"2016-05-11"	"2016-05-14T15:49:30Z"	1397	"Registered Voters"	"Internet"	37	41	14	8	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24487"	"http://www.ipsos-na.com/download/pr.aspx?id=15581"	"Nonpartisan"	"None"	""	1
"1135"	"Ipsos/Reuters"	"2016-05-07"	"2016-05-11"	"2016-05-14T15:49:30Z"	NA	"Registered Voters - Democrat"	"Internet"	11	75	10	4	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24487"	"http://www.ipsos-na.com/download/pr.aspx?id=15581"	"Nonpartisan"	"None"	""	1
"1136"	"Ipsos/Reuters"	"2016-05-07"	"2016-05-11"	"2016-05-14T15:49:30Z"	NA	"Registered Voters - Republican"	"Internet"	69	8	15	9	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24487"	"http://www.ipsos-na.com/download/pr.aspx?id=15581"	"Nonpartisan"	"None"	""	1
"1137"	"Ipsos/Reuters"	"2016-05-07"	"2016-05-11"	"2016-05-14T15:49:30Z"	NA	"Registered Voters - independent"	"Internet"	42	19	28	10	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24487"	"http://www.ipsos-na.com/download/pr.aspx?id=15581"	"Nonpartisan"	"None"	""	1
"1138"	"Gravis Marketing/OANN"	"2016-05-10"	"2016-05-10"	"2016-05-13T02:26:58Z"	1574	"Registered Voters"	"Automated Phone"	49	51	NA	NA	"http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-oann-24484"	"http://www.oann.com/pollnational/"	"Sponsor"	"Rep"	""	1
"1139"	"YouGov/Economist"	"2016-05-06"	"2016-05-09"	"2016-05-11T17:46:34Z"	1612	"Registered Voters"	"Internet"	40	42	6	12	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24478"	"https://today.yougov.com/news/2016/05/11/most-republicans-think-ryan-should-endorse-trump/"	"Nonpartisan"	"None"	""	1
"1140"	"YouGov/Economist"	"2016-05-06"	"2016-05-09"	"2016-05-11T17:46:34Z"	453	"Registered Voters - Democrat"	"Internet"	5	89	3	3	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24478"	"https://today.yougov.com/news/2016/05/11/most-republicans-think-ryan-should-endorse-trump/"	"Nonpartisan"	"None"	""	1
"1141"	"YouGov/Economist"	"2016-05-06"	"2016-05-09"	"2016-05-11T17:46:34Z"	445	"Registered Voters - Republican"	"Internet"	80	4	5	10	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24478"	"https://today.yougov.com/news/2016/05/11/most-republicans-think-ryan-should-endorse-trump/"	"Nonpartisan"	"None"	""	1
"1142"	"YouGov/Economist"	"2016-05-06"	"2016-05-09"	"2016-05-11T17:46:34Z"	714	"Registered Voters - independent"	"Internet"	34	41	8	16	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24478"	"https://today.yougov.com/news/2016/05/11/most-republicans-think-ryan-should-endorse-trump/"	"Nonpartisan"	"None"	""	1
"1143"	"PPP (D)"	"2016-05-06"	"2016-05-09"	"2016-05-10T14:17:04Z"	1222	"Likely Voters"	"IVR/Online"	38	42	2	13	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-24466"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_51016.pdf"	"Pollster"	"Dem"	"If the candidates for President this fall were Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein, who would you vote for?"	1
"1144"	"PPP (D)"	"2016-05-06"	"2016-05-09"	"2016-05-10T14:17:04Z"	NA	"Likely Voters - Democrat"	"IVR/Online"	9	78	2	10	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-24466"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_51016.pdf"	"Pollster"	"Dem"	"If the candidates for President this fall were Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein, who would you vote for?"	1
"1145"	"PPP (D)"	"2016-05-06"	"2016-05-09"	"2016-05-10T14:17:04Z"	NA	"Likely Voters - Republican"	"IVR/Online"	78	7	2	10	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-24466"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_51016.pdf"	"Pollster"	"Dem"	"If the candidates for President this fall were Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein, who would you vote for?"	1
"1146"	"PPP (D)"	"2016-05-06"	"2016-05-09"	"2016-05-10T14:17:04Z"	NA	"Likely Voters - independent"	"IVR/Online"	31	30	5	25	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-24466"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_51016.pdf"	"Pollster"	"Dem"	"If the candidates for President this fall were Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein, who would you vote for?"	1
"1147"	"Morning Consult"	"2016-05-05"	"2016-05-09"	"2016-05-11T15:59:36Z"	6005	"Registered Voters"	"Internet"	38	44	NA	18	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24474"	"https://morningconsult.com/2016/05/hillary-clinton-donald-trump-general-election-polling/"	"Nonpartisan"	"None"	""	1
"1148"	"Morning Consult"	"2016-05-05"	"2016-05-09"	"2016-05-11T15:59:36Z"	2273	"Registered Voters - Democrat"	"Internet"	11	77	NA	12	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24474"	"https://morningconsult.com/2016/05/hillary-clinton-donald-trump-general-election-polling/"	"Nonpartisan"	"None"	""	1
"1149"	"Morning Consult"	"2016-05-05"	"2016-05-09"	"2016-05-11T15:59:36Z"	1850	"Registered Voters - Republican"	"Internet"	74	14	NA	12	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24474"	"https://morningconsult.com/2016/05/hillary-clinton-donald-trump-general-election-polling/"	"Nonpartisan"	"None"	""	1
"1150"	"Morning Consult"	"2016-05-05"	"2016-05-09"	"2016-05-11T15:59:36Z"	1881	"Registered Voters - independent"	"Internet"	37	34	NA	29	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24474"	"https://morningconsult.com/2016/05/hillary-clinton-donald-trump-general-election-polling/"	"Nonpartisan"	"None"	""	1
"1151"	"NBC/SurveyMonkey"	"2016-05-02"	"2016-05-08"	"2016-05-10T15:11:26Z"	11089	"Registered Voters"	"Internet"	44	49	NA	7	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24468"	"http://www.nbcnews.com/politics/2016-election/who-s-more-likely-beat-donald-trump-hillary-clinton-or-n570766"	"Nonpartisan"	"None"	""	1
"1152"	"Ipsos/Reuters"	"2016-04-30"	"2016-05-04"	"2016-05-05T17:34:32Z"	1102	"Registered Voters"	"Internet"	36	45	10	8	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24447"	"http://big.assets.huffingtonpost.com/2016ReutersTracking5042016.pdf"	"Nonpartisan"	"None"	""	1
"1153"	"Morning Consult"	"2016-04-29"	"2016-05-02"	"2016-05-03T14:47:06Z"	1976	"Registered Voters"	"Internet"	40	45	NA	15	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24431"	"https://morningconsult.com/2016/05/donald-trump-hits-new-high-among-gop-voters/"	"Nonpartisan"	"None"	""	1
"1154"	"Morning Consult"	"2016-04-29"	"2016-05-02"	"2016-05-03T14:47:06Z"	781	"Registered Voters - Democrat"	"Internet"	11	81	NA	8	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24431"	"https://morningconsult.com/2016/05/donald-trump-hits-new-high-among-gop-voters/"	"Nonpartisan"	"None"	""	1
"1155"	"Morning Consult"	"2016-04-29"	"2016-05-02"	"2016-05-03T14:47:06Z"	581	"Registered Voters - Republican"	"Internet"	77	9	NA	14	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24431"	"https://morningconsult.com/2016/05/donald-trump-hits-new-high-among-gop-voters/"	"Nonpartisan"	"None"	""	1
"1156"	"Morning Consult"	"2016-04-29"	"2016-05-02"	"2016-05-03T14:47:06Z"	614	"Registered Voters - independent"	"Internet"	42	34	NA	24	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24431"	"https://morningconsult.com/2016/05/donald-trump-hits-new-high-among-gop-voters/"	"Nonpartisan"	"None"	""	1
"1157"	"CNN"	"2016-04-28"	"2016-05-01"	"2016-05-04T13:43:46Z"	890	"Registered Voters"	"Live Phone"	41	54	5	0	"http://elections.huffingtonpost.com/pollster/polls/cnn-24438"	"http://i2.cdn.turner.com/cnn/2016/images/05/04/rel6b.-.2016.general.pdf"	"Nonpartisan"	"None"	""	1
"1158"	"CNN"	"2016-04-28"	"2016-05-01"	"2016-05-04T13:43:46Z"	NA	"Registered Voters - Democrat"	"Live Phone"	5	94	1	NA	"http://elections.huffingtonpost.com/pollster/polls/cnn-24438"	"http://i2.cdn.turner.com/cnn/2016/images/05/04/rel6b.-.2016.general.pdf"	"Nonpartisan"	"None"	""	1
"1159"	"CNN"	"2016-04-28"	"2016-05-01"	"2016-05-04T13:43:46Z"	NA	"Registered Voters - Republican"	"Live Phone"	84	12	4	NA	"http://elections.huffingtonpost.com/pollster/polls/cnn-24438"	"http://i2.cdn.turner.com/cnn/2016/images/05/04/rel6b.-.2016.general.pdf"	"Nonpartisan"	"None"	""	1
"1160"	"CNN"	"2016-04-28"	"2016-05-01"	"2016-05-04T13:43:46Z"	NA	"Registered Voters - independent"	"Live Phone"	40	51	9	1	"http://elections.huffingtonpost.com/pollster/polls/cnn-24438"	"http://i2.cdn.turner.com/cnn/2016/images/05/04/rel6b.-.2016.general.pdf"	"Nonpartisan"	"None"	""	1
"1161"	"NBC/SurveyMonkey"	"2016-04-25"	"2016-05-01"	"2016-05-03T14:16:53Z"	12462	"Registered Voters"	"Internet"	37	43	NA	20	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24429"	"http://www.nbcnews.com/politics/2016-election/donald-trump-s-lead-continues-grow-nationally-poll-n566181"	"Nonpartisan"	"None"	""	1
